Train,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Tejas_Express,12/06/2019,Banglore,Delhi,BLR → DEL,17:00,19:35,2h 35m,non-stop,No info,487
Humsafar_Express,1/04/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No info,397
Sampark_Kranti_Express,3/06/2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 04 Jun,6h 30m,1 stop,No info,719
Rajdhani_Express,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,22:05 07 May,25h 40m,1 stop,In-flight meal not included,931
Humsafar_Express,1/05/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No info,442
Humsafar_Express,6/04/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No check-in baggage included,384
Sampark_Kranti_Express,27/03/2019,Delhi,Cochin,DEL → BOM → COK,10:45,19:15,8h 30m,1 stop,No info,715
Vande_Bharat_Express,15/06/2019,Delhi,Cochin,DEL → BOM → COK,07:00,19:15,12h 15m,1 stop,No info,992
Sampark_Kranti_Express,9/05/2019,Delhi,Cochin,DEL → BOM → COK,11:40,19:15,7h 35m,1 stop,No info,826
Sampark_Kranti_Express,12/06/2019,Delhi,Cochin,DEL → BOM → COK,08:30,19:00,10h 30m,1 stop,No info,1087
Rajdhani_Express,24/06/2019,Kolkata,Banglore,CCU → BLR,15:15,17:45,2h 30m,non-stop,No info,480
Sampark_Kranti_Express,15/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,21:00,9h 30m,1 stop,No info,1358
Rajdhani_Express,6/03/2019,Delhi,Cochin,DEL → BOM → COK,04:45,13:20,8h 35m,1 stop,No info,1361
Rajdhani_Express,6/06/2019,Delhi,Cochin,DEL → BOM → COK,09:15,01:30 07 Jun,16h 15m,1 stop,No info,662
Rajdhani_Express,12/06/2019,Delhi,Cochin,DEL → COK,14:25,17:40,3h 15m,non-stop,No info,560
Humsafar_Express,15/04/2019,Delhi,Cochin,DEL → MAA → COK,06:05,11:20,5h 15m,1 stop,No info,558
Rajdhani_Express,21/05/2019,Banglore,Delhi,BLR → DEL,10:10,13:00,2h 50m,non-stop,No info,394
Rajdhani_Express,24/03/2019,Banglore,New Delhi,BLR → DEL,04:00,06:50,2h 50m,non-stop,No info,477
Rajdhani_Express,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,12:00 13 May,16h,1 stop,In-flight meal not included,966
Rajdhani_Express,1/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 02 Jun,22h 55m,2 stops,In-flight meal not included,1036
Rajdhani_Express,15/06/2019,Delhi,Cochin,DEL → BOM → COK,18:35,01:30 16 Jun,6h 55m,1 stop,No info,588
Rajdhani_Express,27/04/2019,Kolkata,Banglore,CCU → BLR,11:30,14:05,2h 35m,non-stop,No info,480
Tejas_Express,03/03/2019,Banglore,New Delhi,BLR → DEL,16:00,18:35,2h 35m,non-stop,No info,1338
Sampark_Kranti_Express,1/06/2019,Delhi,Cochin,DEL → HYD → COK,13:15,22:30,9h 15m,1 stop,No info,964
Rajdhani_Express,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,19:10 02 May,26h 10m,1 stop,No info,1146
Garib_Rath,12/05/2019,Kolkata,Banglore,CCU → DEL → BLR,22:40,10:40 13 May,12h,1 stop,No info,519
Rajdhani_Express,12/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,06:45,04:25 13 Jun,21h 40m,2 stops,No info,1337
Garib_Rath,03/03/2019,Banglore,New Delhi,BLR → DEL,23:25,02:10 07 Mar,2h 45m,non-stop,No info,647
Sampark_Kranti_Express,18/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12h,1 stop,No info,1372
Tejas_Express,18/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,20:20 19 May,27h 20m,1 stop,No info,955
Rajdhani_Express,24/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:00 25 Jun,23h 50m,2 stops,No info,1281
Tejas_Express,6/03/2019,Mumbai,Hyderabad,BOM → DEL → HYD,10:25,22:55,12h 30m,1 stop,No info,1239
Rajdhani_Express,15/06/2019,Delhi,Cochin,DEL → BOM → COK,19:15,04:25 16 Jun,9h 10m,1 stop,In-flight meal not included,1026
Rajdhani_Express,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1 stop,No info,1478
Rajdhani_Express,12/05/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,No info,567
Humsafar_Express,15/05/2019,Kolkata,Banglore,CCU → IXB → BLR,15:55,21:25,5h 30m,1 stop,No info,780
Rajdhani_Express,27/06/2019,Delhi,Cochin,DEL → BOM → COK,15:00,19:00 28 Jun,28h,1 stop,In-flight meal not included,1026
Rajdhani_Express,18/05/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,In-flight meal not included,519
Rajdhani_Express,3/05/2019,Mumbai,Hyderabad,BOM → HYD,06:25,07:55,1h 30m,non-stop,No info,404
Garib_Rath,15/06/2019,Banglore,Delhi,BLR → DEL,11:10,13:55,2h 45m,non-stop,No info,338
Vande_Bharat_Express,27/05/2019,Delhi,Cochin,DEL → BLR → COK,17:40,23:00,5h 20m,1 stop,No info,717
Vande_Bharat_Express,15/05/2019,Delhi,Cochin,DEL → BLR → COK,20:30,23:00 16 May,26h 30m,1 stop,No info,890
Rajdhani_Express,1/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 02 Jun,26h 55m,2 stops,No info,1301
Rajdhani_Express,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,08:15 07 May,11h 5m,1 stop,No info,1358
Garib_Rath,15/05/2019,Kolkata,Banglore,CCU → BLR,22:50,01:20 16 May,2h 30m,non-stop,No info,410
Rajdhani_Express,15/03/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:25,1h 30m,non-stop,In-flight meal not included,207
Rajdhani_Express,9/05/2019,Delhi,Cochin,DEL → BOM → COK,20:55,04:25 10 May,7h 30m,1 stop,In-flight meal not included,1237
Vande_Bharat_Express,12/03/2019,Banglore,New Delhi,BLR → BOM → IXC → DEL,08:50,13:55 13 Mar,29h 5m,2 stops,No info,1330
Rajdhani_Express,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,10:05 13 Jun,17h 35m,1 stop,In-flight meal not included,852
Rajdhani_Express,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,19:50 07 Jun,24h 55m,1 stop,No info,1457
Rajdhani_Express,27/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25 29 May,29h 20m,2 stops,No info,1512
Rajdhani_Express,9/06/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,No info,801
Rajdhani_Express,6/06/2019,Kolkata,Banglore,CCU → BLR,21:25,00:05 07 Jun,2h 40m,non-stop,No info,480
Vande_Bharat_Express,09/03/2019,Banglore,New Delhi,BLR → HYD → DEL,06:50,12:15,5h 25m,1 stop,No info,511
Rajdhani_Express,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,08:15 19 May,23h 50m,1 stop,In-flight meal not included,966
Vande_Bharat_Express,9/06/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,12:30 10 Jun,30h 40m,2 stops,No info,1272
Shatabdi_Express,12/05/2019,Banglore,Delhi,BLR → DEL,20:55,23:40,2h 45m,non-stop,No info,341
Rajdhani_Express,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:55,10:45 13 Mar,11h 50m,1 stop,In-flight meal not included,1108
Rajdhani_Express,12/04/2019,Kolkata,Banglore,CCU → BLR,22:15,00:50 13 Apr,2h 35m,non-stop,No info,417
Rajdhani_Express,9/06/2019,Delhi,Cochin,DEL → BOM → COK,08:00,04:25 10 Jun,20h 25m,1 stop,In-flight meal not included,1026
Rajdhani_Express,15/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,09:35,12:35 16 Jun,27h,2 stops,No info,1260
Tejas_Express,3/06/2019,Banglore,Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,466
Humsafar_Express,24/05/2019,Mumbai,Hyderabad,BOM → HYD,22:45,00:15 25 May,1h 30m,non-stop,No check-in baggage included,196
Rajdhani_Express,1/06/2019,Mumbai,Hyderabad,BOM → HYD,06:25,07:55,1h 30m,non-stop,No info,404
Vande_Bharat_Express,12/04/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,519
Rajdhani_Express,18/05/2019,Kolkata,Banglore,CCU → BLR,20:20,22:55,2h 35m,non-stop,No info,480
Rajdhani_Express,03/03/2019,Banglore,New Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,764
Rajdhani_Express,3/05/2019,Chennai,Kolkata,MAA → CCU,07:55,10:15,2h 20m,non-stop,No info,385
Vande_Bharat_Express,15/04/2019,Banglore,Delhi,BLR → DEL,10:00,12:45,2h 45m,non-stop,No info,612
Rajdhani_Express,18/06/2019,Chennai,Kolkata,MAA → CCU,05:15,07:40,2h 25m,non-stop,No info,354
Rajdhani_Express,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,11:25,5h 40m,1 stop,In-flight meal not included,913
Rajdhani_Express,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,22:35 07 Jun,27h 40m,1 stop,In-flight meal not included,1084
Rajdhani_Express,3/06/2019,Chennai,Kolkata,MAA → CCU,22:05,00:25 04 Jun,2h 20m,non-stop,No info,527
Rajdhani_Express,6/04/2019,Delhi,Cochin,DEL → BOM → COK,16:00,21:00,5h,1 stop,No info,507
Humsafar_Express,24/06/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No check-in baggage included,384
Sampark_Kranti_Express,3/06/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,1087
Rajdhani_Express,27/03/2019,Delhi,Cochin,DEL → BOM → COK,17:30,19:45 28 Mar,26h 15m,1 stop,In-flight meal not included,540
Rajdhani_Express,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,09:45 10 Jun,16h 45m,1 stop,No info,1415
Rajdhani_Express,3/06/2019,Delhi,Cochin,DEL → BDQ → BOM → COK,18:25,12:35 04 Jun,18h 10m,2 stops,No info,1423
Rajdhani_Express,24/06/2019,Mumbai,Hyderabad,BOM → HYD,01:40,03:10,1h 30m,non-stop,No info,275
Vande_Bharat_Express,18/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:00,20:25,13h 25m,1 stop,No info,1130
Garib_Rath,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,22:40,10:40 02 May,12h,1 stop,No info,519
Tejas_Express,12/06/2019,Chennai,Kolkata,MAA → CCU,07:05,09:20,2h 15m,non-stop,No info,368
Sampark_Kranti_Express,3/06/2019,Delhi,Cochin,DEL → BOM → COK,03:50,19:00,15h 10m,1 stop,No info,1219
Rajdhani_Express,27/05/2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:00,6h,1 stop,In-flight meal not included,1289
Rajdhani_Express,9/06/2019,Delhi,Cochin,DEL → BOM → COK,19:45,19:00 10 Jun,23h 15m,1 stop,No info,1492
Humsafar_Express,24/05/2019,Kolkata,Banglore,CCU → KNU → BLR,11:35,18:50,7h 15m,1 stop,No info,847
Sampark_Kranti_Express,27/05/2019,Delhi,Cochin,DEL → BOM → COK,14:00,01:30 28 May,11h 30m,1 stop,In-flight meal not included,694
Sampark_Kranti_Express,27/06/2019,Delhi,Cochin,DEL → BOM → COK,06:40,19:15,12h 35m,1 stop,No info,735
Sampark_Kranti_Express,6/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,No info,1219
Rajdhani_Express,3/05/2019,Banglore,Delhi,BLR → DEL,21:15,00:15 04 May,3h,non-stop,No info,394
Rajdhani_Express,6/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:00 07 May,23h 50m,2 stops,No info,1512
Tejas_Express,9/04/2019,Banglore,Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,540
Rajdhani_Express,27/06/2019,Delhi,Cochin,DEL → LKO → BOM → COK,09:25,04:25 28 Jun,19h,2 stops,No info,1388
Rajdhani_Express,21/03/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,No info,567
Tejas_Express,27/04/2019,Banglore,Delhi,BLR → DEL,11:30,14:20,2h 50m,non-stop,No info,540
Tejas_Express,27/06/2019,Banglore,Delhi,BLR → DEL,21:00,23:50,2h 50m,non-stop,No info,487
Rajdhani_Express,27/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,06:40,21:20,14h 40m,2 stops,No info,649
Rajdhani_Express,24/03/2019,Banglore,New Delhi,BLR → DEL,01:30,04:15,2h 45m,non-stop,No info,477
Vande_Bharat_Express,6/06/2019,Mumbai,Hyderabad,BOM → HYD,13:55,15:25,1h 30m,non-stop,No info,362
Vande_Bharat_Express,1/04/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,18:30 02 Apr,30h 30m,2 stops,No info,925
Rajdhani_Express,6/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:00,6h,1 stop,In-flight meal not included,1026
Vande_Bharat_Express,01/03/2019,Banglore,New Delhi,BLR → CCU → BBI → HYD → VGA → DEL,05:50,11:20 02 Mar,29h 30m,4 stops,Change airports,1768
Rajdhani_Express,3/04/2019,Kolkata,Banglore,CCU → BLR,15:15,17:45,2h 30m,non-stop,No info,417
Sampark_Kranti_Express,21/05/2019,Delhi,Cochin,DEL → BOM → COK,10:20,01:30 22 May,15h 10m,1 stop,No info,748
Vande_Bharat_Express,18/05/2019,Kolkata,Banglore,CCU → JAI → BOM → BLR,08:20,11:10 19 May,26h 50m,2 stops,No info,1122
Rajdhani_Express,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,21:05 02 May,28h 5m,1 stop,No info,1212
Vande_Bharat_Express,21/05/2019,Kolkata,Banglore,CCU → JAI → BOM → BLR,08:20,18:30,10h 10m,2 stops,No info,1069
Rajdhani_Express,9/05/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:00,7h 30m,1 stop,In-flight meal not included,1237
Humsafar_Express,21/05/2019,Kolkata,Banglore,CCU → PNQ → BLR,08:35,17:15,8h 40m,1 stop,No info,638
Rajdhani_Express,6/03/2019,Delhi,Cochin,DEL → UDR → BOM → COK,17:55,04:25 08 Mar,34h 30m,2 stops,No info,1707
Rajdhani_Express,9/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 10 Jun,26h 55m,2 stops,In-flight meal not included,1036
Rajdhani_Express,24/05/2019,Banglore,Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,482
Vande_Bharat_Express,3/03/2019,Delhi,Cochin,DEL → BLR → COK,09:45,23:00,13h 15m,1 stop,No info,2728
Rajdhani_Express,12/06/2019,Mumbai,Hyderabad,BOM → HYD,20:05,21:40,1h 35m,non-stop,No info,222
Rajdhani_Express,09/03/2019,Banglore,New Delhi,BLR → DEL,00:40,03:25,2h 45m,non-stop,No info,454
Rajdhani_Express,21/03/2019,Kolkata,Banglore,CCU → BLR,17:15,19:55,2h 40m,non-stop,No info,414
Rajdhani_Express,12/03/2019,Kolkata,Banglore,CCU → BLR,15:10,17:45,2h 35m,non-stop,No info,414
Vande_Bharat_Express,21/03/2019,Banglore,New Delhi,BLR → HYD → VGA → DEL,08:15,11:20 19 Mar,27h 5m,2 stops,No info,764
Rajdhani_Express,3/06/2019,Delhi,Cochin,DEL → BOM → COK,16:00,12:35 04 Jun,20h 35m,1 stop,In-flight meal not included,1026
Rajdhani_Express,24/05/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,In-flight meal not included,403
Rajdhani_Express,27/06/2019,Delhi,Cochin,DEL → COK,14:25,17:40,3h 15m,non-stop,No info,500
Humsafar_Express,9/06/2019,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No info,526
Rajdhani_Express,1/06/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,In-flight meal not included,722
Rajdhani_Express,3/06/2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,In-flight meal not included,1057
Vande_Bharat_Express,24/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,08:55 25 May,27h 5m,2 stops,No info,1272
Rajdhani_Express,1/06/2019,Delhi,Cochin,DEL → BOM → COK,21:50,04:25 02 Jun,6h 35m,1 stop,No info,1471
Rajdhani_Express,21/03/2019,Delhi,Cochin,DEL → BOM → COK,02:15,04:25 22 Mar,26h 10m,1 stop,In-flight meal not included,743
Vande_Bharat_Express,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:30,20:25 16 May,23h 55m,1 stop,No info,1020
Garib_Rath,27/03/2019,Kolkata,Banglore,CCU → BLR,22:50,01:20 28 Mar,2h 30m,non-stop,No info,378
Rajdhani_Express,12/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,No info,1301
Sampark_Kranti_Express,15/05/2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 16 May,6h 30m,1 stop,No info,807
Rajdhani_Express,9/05/2019,Kolkata,Banglore,CCU → BLR,15:30,18:05,2h 35m,non-stop,No info,480
Rajdhani_Express,9/05/2019,Kolkata,Banglore,CCU → BBI → BLR,07:10,12:40,5h 30m,1 stop,No info,486
Sampark_Kranti_Express,6/03/2019,Delhi,Cochin,DEL → BOM → COK,06:40,18:50,12h 10m,1 stop,No info,1513
Vande_Bharat_Express,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,16:50,11:10 07 Jun,18h 20m,1 stop,No info,836
Rajdhani_Express,9/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,05:30,04:25 10 Jun,22h 55m,2 stops,No info,1329
Vande_Bharat_Express,15/06/2019,Banglore,Delhi,BLR → DEL,17:00,19:45,2h 45m,non-stop,No info,717
Rajdhani_Express,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,21:05,11h 30m,1 stop,No info,1212
Vande_Bharat_Express,12/06/2019,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,19:15,8h 20m,2 stops,No info,1175
Rajdhani_Express,01/03/2019,Banglore,New Delhi,BLR → HYD → DEL,05:15,10:00,4h 45m,1 stop,No Info,806
Rajdhani_Express,6/06/2019,Delhi,Cochin,DEL → BOM → COK,15:00,19:00 07 Jun,28h,1 stop,In-flight meal not included,1026
Rajdhani_Express,3/05/2019,Chennai,Kolkata,MAA → CCU,22:05,00:25 04 May,2h 20m,non-stop,No info,527
Rajdhani_Express,9/06/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,No info,801
Vande_Bharat_Express,12/03/2019,Mumbai,Hyderabad,BOM → AMD → ISK → HYD,05:30,14:50,9h 20m,2 stops,No info,1134
Rajdhani_Express,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,04:40 13 Jun,22h 10m,1 stop,In-flight meal not included,759
Garib_Rath,3/06/2019,Banglore,Delhi,BLR → DEL,11:10,13:55,2h 45m,non-stop,No info,448
Rajdhani_Express,18/05/2019,Delhi,Cochin,DEL → ATQ → BOM → COK,20:00,04:25 19 May,8h 25m,2 stops,No info,1626
Vande_Bharat_Express,12/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,01:20 13 May,15h 20m,2 stops,No info,1324
Rajdhani_Express,12/06/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,In-flight meal not included,647
Rajdhani_Express,6/03/2019,Delhi,Cochin,DEL → BOM → COK,23:05,04:25 07 Mar,5h 20m,1 stop,No info,1576
Vande_Bharat_Express,3/04/2019,Kolkata,Banglore,CCU → BBI → HYD → BLR,09:10,04:40 04 Apr,19h 30m,2 stops,No info,464
Rajdhani_Express,3/06/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,No info,801
Vande_Bharat_Express,12/06/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,414
Sampark_Kranti_Express,27/03/2019,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,805
Vande_Bharat_Express,18/05/2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,19:15 19 May,26h,2 stops,No info,1240
Rajdhani_Express,24/03/2019,Kolkata,Banglore,CCU → BLR,09:35,12:20,2h 45m,non-stop,No info,603
Garib_Rath,21/05/2019,Kolkata,Banglore,CCU → BLR,22:50,01:20 22 May,2h 30m,non-stop,No info,410
Vande_Bharat_Express,21/05/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:55,07:40 22 May,25h 45m,2 stops,No info,1191
Rajdhani_Express,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:50,23:00 02 Mar,24h 10m,1 stop,No info,2573
Vande_Bharat_Express,6/06/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,01:20 07 Jun,15h 55m,2 stops,No info,1145
Garib_Rath,24/04/2019,Delhi,Cochin,DEL → BLR → COK,16:45,22:25,5h 40m,1 stop,No info,615
Rajdhani_Express,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,23:35 10 Jun,26h 25m,1 stop,In-flight meal not included,1084
Tejas_Express,24/05/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,1198
Rajdhani_Express,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1 stop,No info,1394
Rajdhani_Express,27/03/2019,Delhi,Cochin,DEL → HYD → COK,14:20,22:20,8h,1 stop,No info,693
Rajdhani_Express,27/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,19:00 28 Jun,29h 35m,2 stops,No info,1533
Rajdhani_Express,3/03/2019,Delhi,Cochin,DEL → IDR → BOM → COK,05:25,18:50 04 Mar,37h 25m,2 stops,No info,2006
Sampark_Kranti_Express,15/06/2019,Delhi,Cochin,DEL → HYD → COK,14:55,22:30,7h 35m,1 stop,In-flight meal not included,609
Uday_Express,21/03/2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:35 22 Mar,6h 35m,1 stop,No info,1088
Vande_Bharat_Express,1/06/2019,Delhi,Cochin,DEL → BLR → COK,13:30,23:00,9h 30m,1 stop,No info,890
Rajdhani_Express,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,20:45,14h 15m,1 stop,In-flight meal not included,966
Rajdhani_Express,27/04/2019,Delhi,Cochin,DEL → HYD → COK,05:05,12:10,7h 5m,1 stop,No info,716
Uday_Express,21/03/2019,Delhi,Cochin,DEL → BOM → COK,07:30,15:30,8h,1 stop,No info,1126
Rajdhani_Express,1/04/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,No info,567
Rajdhani_Express,27/05/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1h 25m,non-stop,No info,567
Vande_Bharat_Express,6/06/2019,Delhi,Cochin,DEL → BLR → COK,09:45,23:00,13h 15m,1 stop,No info,890
Rajdhani_Express,27/06/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1h 25m,non-stop,In-flight meal not included,321
Vande_Bharat_Express,15/05/2019,Banglore,Delhi,BLR → DEL,06:10,08:55,2h 45m,non-stop,No info,696
Rajdhani_Express,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,08:15 07 Mar,18h 10m,1 stop,No info,1481
Rajdhani_Express,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,22:05 07 May,25h 40m,1 stop,No info,1146
Rajdhani_Express,15/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,12:35 16 Jun,22h,2 stops,In-flight meal not included,1091
Shatabdi_Express,3/06/2019,Delhi,Cochin,DEL → BOM → COK,14:25,19:35,5h 10m,1 stop,No info,906
Humsafar_Express,1/05/2019,Kolkata,Banglore,CCU → MAA → BLR,15:05,20:20,5h 15m,1 stop,No info,464
Rajdhani_Express,3/06/2019,Banglore,Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,482
Vande_Bharat_Express,21/05/2019,Kolkata,Banglore,CCU → MAA → BLR,14:35,14:35 22 May,24h,1 stop,No info,652
Rajdhani_Express,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,12:25,6h 40m,1 stop,No info,2227
Rajdhani_Express,9/03/2019,Delhi,Cochin,DEL → BDQ → BOM → COK,10:45,04:25 10 Mar,17h 40m,2 stops,In-flight meal not included,1565
Tejas_Express,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,22:55 02 Apr,26h 35m,1 stop,No info,777
Rajdhani_Express,3/05/2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,non-stop,No info,480
Rajdhani_Express,15/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,12:35 16 Jun,17h 5m,2 stops,In-flight meal not included,1036
Rajdhani_Express,3/03/2019,Delhi,Cochin,DEL → COK,21:05,00:20 04 Mar,3h 15m,non-stop,No info,767
Rajdhani_Express,21/04/2019,Delhi,Cochin,DEL → COK,05:35,08:50,3h 15m,non-stop,No info,601
Rajdhani_Express,24/04/2019,Kolkata,Banglore,CCU → BLR,11:30,14:05,2h 35m,non-stop,No info,480
Rajdhani_Express,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,08:15 16 May,12h 15m,1 stop,No info,1394
Garib_Rath,9/05/2019,Kolkata,Banglore,CCU → BBI → BLR,19:55,23:30,3h 35m,1 stop,No info,516
Vande_Bharat_Express,09/03/2019,Banglore,New Delhi,BLR → CCU → DEL,11:05,22:45,11h 40m,1 stop,No info,1065
Rajdhani_Express,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1 stop,No info,1478
Rajdhani_Express,3/04/2019,Mumbai,Hyderabad,BOM → HYD,19:05,20:35,1h 30m,non-stop,No info,275
Vande_Bharat_Express,12/03/2019,Banglore,New Delhi,BLR → HYD → VGA → DEL,06:50,22:55,16h 5m,2 stops,No info,1147
Rajdhani_Express,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,08:15 19 May,13h 20m,1 stop,In-flight meal not included,775
Rajdhani_Express,3/04/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1h 25m,non-stop,In-flight meal not included,222
Rajdhani_Express,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,08:15 16 Mar,24h 15m,1 stop,In-flight meal not included,1040
Shatabdi_Express,27/06/2019,Banglore,Delhi,BLR → DEL,07:45,10:40,2h 55m,non-stop,No info,341
Rajdhani_Express,9/06/2019,Delhi,Cochin,DEL → BOM → COK,17:30,12:35 10 Jun,19h 5m,1 stop,In-flight meal not included,1026
